Review,Sentiment
"Posted: March 19Early Access ReviewThere hasn't been a game that's captivated me like this has in quite some time. I've put close to 12 hours in and think I'm near the end of the early access content but I keep being surprised by new mechanics that open up. There's a lot more to this game than initially meets the eye, and the mechanics are rolled out slowly enough that you feel like you have firm footing at every stage of the game.So far, I truly can't find fault with this. The game just oozes character. The art and animations are superb. The music is great. The mechanics are actually pretty interesting and non-trivial (don't be turned off by the ""casual"" tag - there is definitely some challenge to both parts of the game). At the same time, they're not super stressful - the restaurant part of the game isn't a cakewalk (I rarely have a perfect night) but it's a far cry from something like Overcooked.I haven't found myself genuinely smiling or laughing at a game like I have with this in a long time. To have that alongside genuinely interesting gameplay and all around good vibes is a treat. Definitely recommend checking this out.",0.09302112029384758
"Posted: September 4I usually dislike fishing mini-games in other games, so I had my doubts when I saw that this one was ABOUT fishing. However, it was a pleasant surprise how much I enjoyed the game and how entertained I was while fishing. It never got tiring (well, except maybe taking care of the Tamagotchi, haha).This is a fishing game with several other interesting mechanics. Surprisingly for me, it has a story, and quite an interesting one at that, with fantastic humor. Excellent pixel art, and let's not even get started on the music! This game has such great music; I can't get enough of it.Basically, our main character, Dave, is invited to an exotic island to try some delicious sushi, but surprisingly, they actually want him to go diving... and, by the way, be a waiter/manager/farmer/fish breeder/card collector/photographer and researcher... among many other activities... Poor Dave, 24 hours a day are not enough.I found all the mini-games very entertaining, except for the Tamagotchi, mostly because when I was a kid, I hated how much attention it demanded, and the minigame reminded me of that.I think it's an excellent game to relax while doing some fishing, and if you like it get hooked on restaurant management. Lots of laughs with the cameos and references, as well as the game's overall sense humor; I had a blast, and I might even say I felt a bit sad when I finished it.I don't know what the devs are planning if they have more content in mind for the game or a sequel, but I'm definitely looking forward to any news!Highly recommended!",0.1628378378378378
"Posted: July 4The first several hours are fun, chill, and full of exploration and adventure as you go on the hunt, upgrade your gear, and plunge to new depths.  Around the midgame, it turns into a series of endless dialogue cut scenes, fetch quests, mini-games, stealth missions, and even more of a micromanagement simulation.I wish I could give this a neutral review, but it hit me that I was just no longer having fun.  Certainly this will appeal to a certain kind of gamer, but it just wasn't me.",0.24908500590318772
Posted: April 8Early Access Review★★★★★The pacing of it all:- The Story- The Rate of Feature Unlocks- The Upgrade SystemThis is what good game design feels like.Can't wait for the full release!,0.24583333333333332
Posted: May 16Early Access ReviewI got this game mostly because I was bored and looking for something different.  Boy was I surprised by how different this game is.  It has the sea exploration somewhat like Subnautica but it's also very much running a shop.  You upgrade your gear to continue to get deeper and find newer stuff.  You can upgrade your shop recipes as you continue to get more stuff.  You can change the shop decoration as well as higher and level up staff of your choosing.  There is a book to fill with all the different fish you find so you can complete that too.  So far I'm very impressed and happy with this game.  Definitely found a gem!,0.11235294117647057
Posted: June 29Didn't pay 250k for ocean exploration.And even have a sushi restaurant.11/10 would recommend.,0.0
"Posted: February 16Early Access ReviewMan, why can't Dave get some respect? He's the real MVP.",0.2
Posted: September 20who am I to disagreeperfect chill gameI lost my viriginty at the bottom of ocean.,0.0
"Posted: November 1, 2022Early Access ReviewHardest fish to kill is a damn spiky balloon fish",0.0
Posted: April 5Early Access ReviewSo addictive. I can't stop. I don't want to stop. I haven't seen my family in days. I am fine with this.,0.20833333333333334
Posted: March 29Early Access ReviewEverything that I really want in a video game...Exploration: ✅Management: ✅Interesting story to engage with: ✅ADDICTIVE: ✅✅✅✅I really love how the developer has put a lot of details in every aspect of the game.I wish there were other games that could explore other themes with this kind of gameplay.Wishing all the best for the full release.,0.34285714285714286
"Posted: February 5Early Access ReviewGreat game! Perfect combination of a restaurant simulator and open explorer. I'm a casual gamer and I don't normally spend hours in game, but this one! I originally thought it might get too repetitive, but the environment changes each dive and, as you progress, other areas open up. I get lost in the dive!When is the full release?",-1.0092936587501423e-17
"Posted: July 2This is a very pretty, clever, relaxing game ruined by a QTE with feverish button-mashing. If you have arthritis, nerve damage, carpal tunnel syndrome, etc., then watch out. It broke my heart. Finally I quit trying, uninstalled the game, and asked for a refund. If the developers ever release an accessibility fix, I'll be happy to dive back in.",0.04895833333333334
"Posted: July 2I got sucked into the initial gameplay loop, which felt like a really robust old Kongregate hidden gem with ""number go up"" upgrade progression revealing more and more systems that also want bigger numbers. But the momentum dies as the core loop keeps getting interrupted for more (and more (and more)) unskippable cutscenes, tutorials, and interruptions. I just sat down to play a quick fishing dive and the day started with two separate quest dialogues with new associated objectives (including one that consisted of calling another character to actually receive an objective). Then a reminder popped up about a two-day timer ticking down that I didn't initiate, and then I remembered tat the day before had set up an entirely new game mode separate from all that stuff with its own currencies and minigames with obsessively deep progression systems, the intro to all of which was set in a zone I couldn't save my progress in. I didn't go collect fish to sell at a sushi restaurant after all that; I just turned off the game instead.I want to say this is fun in bursts and that hopefully I come back. But right now I still feel like I'm waiting for the tutorials to stop so I can just enjoy my nostalgic game that feels like I'm on a Flash site in the late 2000s, and that is simultaneously surprising to experience at all in 2023 but also reaaaaaaally spoiled by unskippable, unsaveable stretches that are becoming more and more of my time playing rather than that nice nostalgic upgrade grind I was sold on.",0.1401175621763857
"Posted: July 4Originally Dave theDRIVER, the main character enters a coma and proceeds to become Dave the Diver.Game is great and a lot of fun, I rarely recommends something before finishing the actual game, but there's so much content and everything is so much fun that I cannot help but to do so, even if the base game only had around 20% of what it already does, it would be a good purchase.JUST DO IT! BUY THE GAME!",0.052976190476190475
"Posted: October 28, 2022Early Access ReviewWonderful little game right here that came out of nowhere for me.It has two parts to it...1. You have the diving elements where you have to get fish for the sushi bar. You go diving for fish and other goodies.2. You then have the Sushi bar part which is you making the menu based on what fish you got and help out when customers comeIt is a wonderful mix and super chill. Also lastly the dialogue is great, its a real wholesome game in general but especially with the dialogue.If you want a fun chill and relaxing game that is a nice mix of adventure diving and fishing in the water and also sushi bar management give it a try!No joke at all when I say this is in my Top 10 games of 2022, which includes the likes of Elden Ring. The game has a ton of charm, fun gameplay, nice art design and just wholesome all the way around. Already in great shape, I can't wait to see what else gets added to the game down the road, its a wonderful start here.**It also runs very good on the steam deck and controls perfectly with the joysticks right away**",0.24987332112332114
"Posted: October 14This is the single best rougelite I've ever played and it's not even close. Dave the diver combines the beauty of some of the most relaxing game play with beautiful visuals, incredibly funny dialogue and characters, and so so so much side content that I've unironically spent more time doing that than I have progressing the main story, you can beat this game in roughly 12 ish hours if you were just pushing for main story objectives, but the insane amount of side content and extra achievements and optional content INCLUDING optional boss fights will easily have you playing for 35-40 hours minimum. The games two main gameplay loops of diving for fish and working at the sushi resturant perfectly go hand in hand, and the more you play the game, the more you'll actually WANT to just be swimming around underneath the ocean doing basically nothing but catching wildlife, fighting sharks, helping people with sidequests, theres just an absurd amount of content here, this game could be 150% of hell even 200% of its current price on steam and I'd still say it's worth it, this is a ♥♥♥♥♥♥♥ gem of a game and you're seriously missing out if you aren't playing it.",0.10903119868637108
"Posted: December 15, 2022Early Access ReviewFantastic game. Very addictive gameplay loop, great music, great game to play to destress and relax, and hilariously entertaining cutscenes. My only complaint is that it is kinda short as I've been able to do most everything in it in about 15-20 hours of play, but it's only $20 and it's still in EA so I'm sure I'll be getting a lot more time out of it anyway.And they're constantly adding improvements as well. Was going to put in feedback that we could use a sort option in the recipe menu and they did in today's update (are they psychic?).Very addictive in all the right ways!Update post release:Still loving this game but with the full release, we've got some new content that doesn't feel fully fleshed out yet. Stuff like:Enemy movement can get kinda jankBug where the game forgot my keyboard existed (only once thankfully).Some minigames are a little wonky. Mario one has weird spacing and the stealth level is mehCould use more breathing room between eventsLess button mashing. Could use an accessibility option for it and just turn it down anyway. My keyboard is going to call the police on meOverall, still loving the game, would be a 10/10 were it not for the above issues and it's still like 9/10 with them. Excellent game that could use a couple updates.",0.11300067777340507
"Posted: August 20A relaxing indie game that will keep you wanting for more.  The story's charming, the game play is immersive, the music is amazing (I love the OST) but best of all, the character's are quirky and memorable.Even without a sale this game's worth every penny.",0.21818181818181817
"Posted: January 28Early Access ReviewThis game is just perfect. Barely even played 2 hours and I can already confidently call it a masterpiece, and that's before it's even fully released! The gameplay loop is incredibly engaging; it uniquely blends two genres that are usually seen independently - exploration/resource gathering/crafting, and restaurant management/customisation. This works flawlessly and gives the game great variation, preventing it from growing stale, as you are swapping between these two fronts with great pacing. Both sides of the game are enjoyable and feel rewarding, with frequent feature unlocks that add additional layers to the game, customisation options, gear upgrades, and collectibles (namely a Pokémon-esque card system, a perfect optional feature for completionists).The combat feels fair and can honestly be avoided in many cases, making the game accessible for most players, as it caters to casual playstyles as well as allowing for more intense intentional challenge.The pixel art is gorgeous, 2.5D was the perfect choice of medium - the world is vivid and the art style feels unique. You can tell how much love was poured into it just through the visuals. There are detailed, animated pixel art cutscenes to accompany certain restaurant upgrades, and their inclusion showcases passion (as in, the game would feel no less whole if they were absent - their existence is just a cherry on top).10/10",0.275595238095238
"Posted: September 12( full review with screenshots:https://www.gaming-parrot.com/post/dave-the-diver-review-low-pressure-diving)I wish I could leave a neutral score, but given the options I'm closer to recommending it than not.Dave the Diver is a laid back game about diving into a semi-randomized ocean trench in order to catch loads of exotic fish to supply a sushi restaurant. Or, at least, that's what it is at the beginning. Dave will still be a diver at the end of the game, but along the way he'll end up moonlighting as a waiter, a farmer, a gambler, and many, many other things. There have been plenty of games over the years that start with a ridiculously ambitious concept and only implement half the systems you'd expect, but Dave starts with a very simple concept and dumps an MMO's worth of subsystems on top of it. There's no denying that it's unique, but does it work?The early systems certainly do. Diving has a whiff of roguelite about it since the things you'll encounter are slightly different with every round and you're forced to find most of your equipment in the water. The first biome mostly has your standard tropical fish that you'd expect from a glance at the game, but you'll find more interesting encounters as you go deeper. Although the diving gameplay is largely the same from start to finish, boss fights and one-off encounters shake things up occasionally. It does feel pointlessly restrictive that some of the boss fights can only be done on a specific day, especially since you're allowed as many retries as you want, but none of them are hard enough for that to be a huge issue. Outside of some tedious puzzle sections about 80% of the way through the game, the diving is consistently enjoyable.The restaurant is similarly mostly solid. There's almost no depth to it, but it's satisfying in the same way that old Flash-style time management games were. You pick some fish to use as sushi ingredients for the night and then spend the rest of your time running back and forth between customers and the kitchen to deliver their food or server them drinks. You can hire staff to be able to handle more guests or prepare sushi more quickly, but in either case you're really just spending money to make the game play itself faster. A very late side quest introduces a Cooking Mama-style minigame that I wish had been used more, and I'd also have liked to see decorations have any kind of discernible effect. Buying them feels very wasteful when they don't obviously do anything and the game constantly wants your money for more impactful items.The systems introduced later in the game are a mixed bag at best. Most of them fit a pattern of being basically fine, but not terribly fleshed out and collectively tedious. You'll have three different farms producing five different kinds of resources by the end of the game, but each of them basically amounts to spending money and then waiting to get the outputs. Any seahorses you catch can be used for racing, but that's just button mashing where you'll win easily as long as your stats are decent. Many of these systems are also extremely grindy. You can improve sushi recipes to boost their stats, for example, but doing this requires spending increasingly huge amounts of fish meat for each level. Similarly, prices to upgrade your farms or equipment escalate quickly and have many levels, so even with an efficient restaurant it can take quite a while before you're able to make relatively marginal improvements. And don't even get me started on the stealth level.",0.14017718715393135
"Posted: December 10, 2022Early Access ReviewI love this game, love it love it love it. But the accessibility is awful. The QTEs with the harpoon absolutely destroy my hands and give me RSI is no time flat. The lightning harpoon QTE goes so quickly I can't even read what I'm supposed to do before they disappear. The game would benefit from some more forgiving time windows and options that don't leave me in pain after playing.",0.07348484848484849
"Posted: July 6This is a great game and I would have given it a positive review, but one problem makes it unplayable for people like me. If you have any sort of carpal tunnel or hand/wrist issues, DO NOT BUY THIS GAME. They force you to do button mashing quicktime events that require you to mash the button super fast. There are no accessibility options to change this and I physically cannot place this game without hurting myself.",-0.00437710437710438
"Posted: July 2EDIT: Devs have responded that they're working on it, so fingers crossed that this will be a recommend soon. Looking forward to this game.Each time you harpoon a fish you have to do a lame ""mash space as quickly as you can"" action. Not only is that boring, loud enough to wake sleeping family members, and unchallenging, but it's an accessibility issue. I have a physical limitation that makes it difficult and painful to rapidly smash a key.Looking at the forum, there's a ~30 page thread stretching back the better part of a year of similar complaints. It baffles that the devs haven't added the option of a different mini game, or at least a simple option to disable the button-mash one. The latter should be a very, very simple thing to implement.I'd love to play this, but that needs to change before I can. Fingers crossed, but not very hopeful given the radio silence to date.",-0.09365079365079365
Posted: June 29a better value then oceangate tickets,0.5
Posted: August 18My wife told me to stop playing this game and do the household chores before she smash my pc.That makes me really wonder about my marriage life and personal choices,-0.06666666666666667
"Posted: July 7good game, i think dave is an inspiration to a whole generation, and the sushi chef is my idol, when i grow up i want to be just like him. 10/10 i recommend and i will dive again.",-0.1
"Posted: November 4, 2022Early Access Reviewthis game has no right to be as good as it is lol it is by far my favorite game right now im losing my mind waiting for the full release so i can rank up my cooksta lmao 10/10",0.14480519480519477
"Posted: June 30I wanna be brief why I wouldn't recommend getting the game even though it's great in many aspects.While the game looks and sounds fantastic, the more I play the more I get the feeling that the developers just doesn't respect the time of the player. Every new mechanic (which you will get in an endless rapidfire stream) just tries to be take as long as you can barely tolerate.The best example for this a the frequent puzzle sections in the story sections. The game tells you without fail how to solve all new puzzle mechanics and then you just have complete them, which comes down to picking up rocks and slowy swim with them somewhere or pull something down a few meters. In the later parts you are also in nearly no danger because your airmeter is most of the time between 70 and 90 percent full when you find the next container with new air.The only danger in the game are some really annoying enemies, that do obnoxious amounts of damage, and bosses.Those are awesome for the most part (I even liked the mantis shrimp, even though the tip at the start of the battle will lead you away from the stuff you should really do) but having a cool bossbattle every few hours that you can't even repeat and than another 1-4 hours boring busywork is just soul crushing.If mintrocket would have concentrated more on making mechanics more fun and less on cramming as much of them in this game, I'm sure this would have been contender for game of the year for me.I will probably still finish the game and update the review, if anything big changes but for me right now it's a clear no for the recommendation. Not because the game is bad or to expensive but because it just wastes it's potential by wasting your time.",0.03894595303686213
"Posted: September 16A great time!Dives take place in a variable hole of limited breadth but plenty of depth, with deeper regions containing pricier but also more dangerous & resilient sea life. There's a real sense of adventure that comes with a limited oxygen capacity & fearsome aquatic life that can end your dive before it's really begun. While it's not a hard game, there's a real risk/reward to be had throughout the game when it comes to dangerous species like sharks, whose meat might be valuable, but at much higher potential cost. Utilizing the gold you make from selling your sushi is the key to upgrading your gear to go deeper, while also making sure you have enough to run the business. During the story you'll also unlock several items that'll make your trips more fun & open up new opportunities for you.The management side of things is enjoyable with enough layers to keep you invested, with more being unlocked as you progress through the campaign. There's hundreds of dishes & ingredients to be found & mastered, so making the most of what you have access to is important. Add to that fish farm & farm management later in the game, staffing concerns & more besides, you'll find there's plenty here to min-max if you're into that sort of thing.The cast is fun & expands nicely alongside minigames, collectathon side content, and a story that's charming despite being a little bit all over the place later on. The game is packed to the brim with references & nods to other games that I'll not spoil here, but they definitely hit the mark more often than not.It's not all good however. The game has some puzzle segments which aren't really puzzle segments as much as they are time wasters due to their ridiculous simplicity, but that still doesn't stop Dave telling you ""huh, maybe I should pull that lever"" - well, yes Dave, thanks for the tip. The final few acts of the game in general feel a bit scatterbrained & rushed, but they don't detract too much from the overall experience as you can fish/collect/cook as much as you want in the post-game anyway.Overall, while far from perfect, Dave the Diver's addicting gameplay loop, charming presentation & lovable cast make for an experience I won't be forgetting any time soon!",0.13497379813169286
"Posted: December 14, 2022Early Access ReviewI was on vacation and now this crazy chef is asking me to fight a shark for him because his pride is on the line. I did not sign up for this man, I just wanted to dive. And everyone keeps calling me fat!",-0.75
"Posted: October 31, 2022Early Access ReviewI don't usually write reviews, but this game is by far the best single player video game experience I've had in a while so I had to come and leave some praise to the developers.The game is FUN, has a good story, has a LOT of different systems to keep you engaged, it's really well thought!Congrats to the developers and I can't wait to continue my adventures when more content comes out!(developers say 8-10 hours of content with the current version, you can easily do 20h and still have some smaller stuff to do, there's lots of side content waiting!)",0.11412698412698412
"Posted: August 3I'm sorry but I have to agree with a lot of the negative comments that really appreciate the game - just as I do - but criticize the type of game it starts off and shifts to. The comfy early-game definitely wears off after some time.What starts out as a Stardew Valley with fishes quickly evolves to boss battles after boss battles with forced mini games that reward button mashing and tedious puzzles that are neither fun nor challenging.Although for some reason some boss battles are ruthless since enemies are large, have rapid dashes and damage you on touching you (so getting bit by a shark is equally damaging as touching his back fin).Also, a lot of quest interactions are forced and teleport you around without consent. For example you could be planning on getting ingredients and finishing a quest in one run but a lot of times a quest ends in you just getting teleported back to your boat with no way of knowing beforehand.This can easily be fixed by asking ""Are you ready to leave?"" in some way or form so you can finish looting or gatheting something in your vicinity.The first few hours were definitely the best, right now it's just getting more stressful and tedious.When I want to play a game to chill out, this will not be on the list any longer.While this review might seem negative, I do agree with the positive feedback this game has gotten.",-0.01297979797979797
"Posted: January 7Early Access ReviewHonestly, better than I thought it was going to be. Gameplay loop is - Dive into the sea to collect materials, catch fish and do quests, this happens in the morning and afternoon, then, you run the sushi shop at night by making the menu, serving the food and decorating - loop. The area you dive in is randomly generated and the story is interesting. Two thumbs up",0.16666666666666666
"Posted: July 2I have been playing it since pre-release and was more than excited for the full-game.I am more than satisfied!For people who enjoy single-player games.This game is a masterpiece.I am out of words to write a review because I can't describe how flawless it is.Music / Art / Story  / Weapons/  Crafting system / Upgrades / Boss fights and the entire concept is well executed. With the full release they implemented Puzzles as well which are enjoyable!Oh.  And I am Japanese so I might be biased???  I love Sushi. <3But truly, this game is very fun for those of you who are into playing alone.  It encompasses everything you'd look for in a single-player game.My only sadness is that I know this game might end someday but it will be one of the masterpiece-games I will always remember.",0.2010714285714286
"Posted: September 13The game was so fun at the start when I was just catching fish and running the restaurant but the devs try to make this game so boring for some reason. So many ""tasks"" that you have to complete are you just holding spacebar and carrying an object underwater from point A to point B, no challenge, no fun just tedium.There's an underwater fish people village that you visit early on and while that sounds really cool it is one of the most boring parts of the game. The villager quests are so boring and uninspired once again consisting of the same hold space here and move to here mechanics.A good example of the devs realizing how slow this game is yet doing nothing about it also happens in that village. In the underwater village you move so slowly and the village is massive, simply crossing across it is a 2 minute excursion. The devs must have realized that because they added a underwater taxi that you can ride only in that village, except it triggers a cut scene each time you summon it, it disappears whenever you go into any building and it uses that villages exclusive currency each time you summon it again. Thereby making even the fast travel slow and punishing.Can't wait for the sequel to this game where you manage a paint drying business.",-0.12307692307692307
Posted: July 21Klaus the shark is a Dark Souls boss,-0.15
Posted: August 22TELL EM TO BRING OUT THE WHOLE OCEAN!!🗣️🌊TELL EM TO BRING OUT THE LOBSTER 🦞!,0.25
"Posted: November 4, 2022Early Access ReviewIf Moonlighter had a better story, less glitches, better scenery, more game mechanics, and revolved entirely around fish, it would be this game.",0.07619047619047621
Posted: May 7Early Access ReviewRidiculously well-made for early access. I'm thirteen hours into the experience and it still feels like I have so much left to do/unlock. It's a great kind of addicting. Excited for the full release.,0.37083333333333335
"Posted: April 3Early Access ReviewTLDR; This game has a lot of charm. I feel as though there are flaws to the diving experience that make it difficult to enjoy at times, so I can't say that I recommend it at its current state.--- The restaurant aspect is quite fun; I wish it were more central to the gameplay! The process of growing your business is addictive, and I think this is where it shines. The animations for special guests, interactive food serving mechanics (like serving various drinks!); the only issue I have is that I wish it could be longer. Granted, I'm only two chapters in, and I understand that this game is meant to focus on the diving part.Unfortunately, to say that the restaurant part outshines the diving part is telling of the latter's flaws. I have a growing list of issues in my diving experience that is making it difficult to enjoy.- Scripted diving moments feel too disruptive. I might go down to focus on catching all kinds of fish as well as finishing up a fetch quest for a customer only to end up fighting a boss I did not expect. The rude interruptions of my expeditions (where after certain quests are complete, I'm forced to go back up to the boat and wait for the next day to fish again) is not fun.There was a countdown toward an event where I had to prepare a bunch of menu items of a specific kind (jellyfish), and when the day came, a quest regarding the sea people forced me to miss the opening of the restaurant. I thought I had missed the event as well and was upset. Fortunately, it did push to the next day, but this felt like a bug to me.- There should be an ability to reference other info besides quests while diving. I get that having a smartphone underwater is not realistic, but I feel like it's necessary to be able to access info on what fish you need to get (for certain menu items, for achievements). Or even like, where I could find certain fish? All of this is available on your phone and the restaurant, but not while you're diving? Just something to think about.- Diving controls feel really muddy to me. This issue is glaring especially during combat events; it just isn't fun to struggle because aiming is limited and you can't turn as quickly to avoid wide attacks. I wish that moving around felt more responsive, but it's too slow and limiting at its current state. I know that charms exist to boost certain stats, but in my opinion the difference is negligible.I am sure that time will either prove that the developers can create a more cohesive, enjoyable experience, or that this game is simply not for me. I really want to like this game, so my fingers are crossed.",0.07615373309817752
"Posted: May 18Early Access ReviewAs of the time of this review, I've played 18 hours in early access.Play this game. Early access has TONS of content, plenty of story, and loads of enjoyable things to discover. Every time I thought there couldn't be more, there was more. This game sincerely has every kind of mini-game you can imagine, and they're all delightfully, carefully, lovingly crafted.The characters are hilarious. A lot of them aren'tlikeable... but also, they still are, just because they're wild caricatures. Especially our weapons dealer, oh man. He's both the worst and best character at the same time. Meanwhile, no one is particularly nice to our sassy, relatable Dave, but relationships develop and mature.And let's not forget about the exquisitely rendered pixel art. The level of detail that's gone into the aesthetic of this game is top tier. It's especially impressive when you run into the larger sea creatures, like the whale, which comes across as absolutely majestic. I was constantly distracting myself by looking at the underwater landscapes, the beautiful, interesting fish, the flashing neon lights of the sushi bar, and the unfathomably wild, charmingly rendered cut scenes when one of the NPCs did an upgrade or some sort of action.So this game is about catching fish. But it's also about exploration, wonder, interpersonal relationships, ecological conservation, and more. I don't want to spoil all the things that you have in store for you... but know that it will go past anything you can imagine,",0.27575757575757576
"Posted: June 6Early Access ReviewMe and my partner spent 11 hours straight playing through as much as the early access had to offer in this game. Highly addicting, very fun gameplay - honestly didn't expect this much out of a game about diving & spearfishing. I love the graphics in this game so much, it's so gorgeous. Also the vibes too, very chill and enjoyable.",0.1633333333333333
"Posted: April 13Early Access ReviewThis game is a gem.Super chill, great looking and full of good humor. Unexpectedly good storyline and extremally likeable characters. Just surprising amount of content. Really clever boss fights that are never just bullet sponges. Loads of minigames that diversify the gameplay a lot. Amazing animations. huge variety of sea-life and cooking options.Can't recommend this game enough.I hope in the coming days this will be developed with as much love and care as up to this point.",0.3513888888888889
"Posted: April 23Early Access ReviewDave is fun, Dave is chill, Dave catch fish, be like Dave",0.3
"Posted: November 23, 2022Early Access ReviewDave the Diver is a fun game, It is in early access, and I am excited for upcoming content. The pixel graphics are fantastic as well.",0.155
Posted: January 24Early Access ReviewDave,0.0
"Posted: April 25Early Access ReviewLovely little game, can't wait for the full release!",-0.05000000000000001
"Posted: September 15This game changed me. I was in a tight spot in my life, and almost went diving forever until I found this game. Buy it. 100%. Buy it for me.",-0.3261904761904762
Posted: January 4Early Access ReviewOne of the most polished and entertaining early-access games I've ever played. Combines a satisfying pair of retro game-loops with cute pixel graphics and some genuine charm. Plus you get to play as a fat bloke with a beard - finally a game character I can really identify with! 10/10 would dive for sushi again.,0.32142857142857145
"Posted: December 22, 2022Early Access Review建议：希望难度增加。Hopes the difficulty will increase.更宽的地图Map width increased寿司店需要优化Sushi restaurants need to be optimized偶然出现的 稀有鱼类，Rare fish that occur occasionally,特定天气才会出现的品种，A variety that only appears in specific weather,变异如白化，像宝可梦的闪光Variation is like albinism, （ flash Pokemon大小金Gold of large and small size幻想生物（海龙王，鳌鱼，鱼人，鲲）Fantastic creatures (Sea Dragon King, , Dragon head fish, Merman, iKun)偶尔的海王类袭击，Occasional Seakings attacks,火山地震导致意外的暴毙等Unexpected sudden death caused by volcanic earthquake通道去往巨人国的鱼塘，（小型鱼类浮游类变得巨大）The passage goes to the fish pond of Giant Kingdom (small fish become huge plankton)幻想生物/梦境Imaginary creature /Sleeping丰富的潜水服款式Rich diving suit styles船的改造（外观和功能）Ship modification (appearance and function)！家园建设Homestead construction(Excess gold consumption,Rare display海中坐骑Animal riding宠物Pets/hound",0.014285714285714297
"Posted: October 21I will leave this cat here, so that everybody who passes by can pet it and give it a thumbs up and awards／＞　　フ| 　_　 _ l／` ミ＿xノ/　　　 　 |/　 ヽ　　 ﾉ│　　|　|　|／￣|　　 |　|　|| (￣ヽ＿_ヽ_)__)＼二つ",0.0
"Posted: July 29Game is incredibly unique, and filled with content.  The back and forth between the fishing roguelite element, and restaurant management feels like two games in one with how in depth each system is.  Plus the tone of the game is pretty lighthearted so its something I can recommend to really anyone.",0.13749999999999998
Posted: April 8Early Access ReviewReally got into this! Mixes pixel graphics / 3D ocean exploration / fish and item collecting / crafting / then at the end of the day you manage a restaurant which includes a whole other layer... / menu prep / decorating / staff hiring / then diner dashin through the actual meal time. It hooked me good and I hit the early access story cap and I want more...,0.22916666666666666
"Posted: November 17, 2022Early Access ReviewI got hooked on the game play right away! Engaging in the games depth is rewarding, but not required to simply enjoy exploring or collecting.",0.25142857142857145
Posted: June 29finally a protagonist with my body type,0.0
Posted: August 31GAME OF THE YEAR <3,1.0
"Posted: November 12, 2022Early Access ReviewThis is one of the best games I've played in a while. While it's still in early access, and there's a limited story mode available, I've still put in 17 hours and enjoyed every moment of it. Gameplay, graphics, animation, and grinding are tight; better than a lot of fully released games. There's enough exploring, fishing, farming, fish breeding, and working in the sushi restaurant to make this worth your while!",0.2916666666666667
Posted: February 28Early Access ReviewOne of the most enjoyable experiences I've had in a while and it's only early access. I can't wait for the full release of this game. It is absolutely worth every penny.,0.1928571428571429
"Posted: October 30, 2022Early Access ReviewDave the diver is an amazing game with a large variety of game play elements.  It is a lot of fun and has clever and inventive ways to get around some of the repetitive nature of the primary game play.  There are several different mini games, some resource management, business management, and card collecting. Combined with a humorous and compelling narative, makes it one of the best indie titles I've played.  Highly recommended.",0.15829131652661066
"Posted: June 30The first five hours of this game were great. Everything past that was slow, repetitive, and monotonous.- The menu controls vary wildly from menu to menu. I don't think this game was designed with K&M in mind.- The (forced) card matching minigame is infuriating.- There are one-shot kills by sharks that suck you in.- The game forces you to carry quest objects that take up room in your backpack and make you swim slower.- The more you are able to survive, the longer each day takes, causing the story in chapter 2+ to take a very long time.I stopped playing when the fish people king told me I had to complete ten quests to make the people trust me, and I was asked to swim around the village and ask everyone what they wanted me to do, only to receive ten fetch quests. They were all for various MacGuffins that could have been for Tom Hanks' volleyball for all it mattered. One of them actually was for a kid's volleyball.",-0.03575
"Posted: August 26Product received for freeWhy have a game that centers around one gameplay loop, when you can have one that focuses on three different ones? It is an arduous task to make a compelling game on its own, but to have different styles of gameplay be both polished and engaging is nothing short of a feat. This is why developer MINTROCKET has to be commended for their work on Dave The Diver, the latest indie sensation that has taken the internet by storm.This is the secret ingredient of Dave The Diver. It is a simple game, but never simplistic. Every day is split into two diving sessions in the sea in the morning and one night of managing the restaurant and serving customers. The underwater exploration feels basic enough: use a hook to capture fish or a knife to kill them (as well as recover algae and other useful ingredients). However, after a while, Dave is given a rifle to defend himself from dangerous marine creatures, and then he discovers more guns with different purposes, and then he can upgrade them to add extra features to them, and so on.Read the full review here.[cultfollowing.co.uk]",0.021874999999999995
"Posted: July 16I have two reviews for this game.If you are a normal gamer, you should absolutely get this game if your into a chill game with lots of different mechanics and a wacky story.If you are a disabled gamer, you should stay far away from Dave the Diver. It not only has no accessibility options, it doesn’t even have basic gamepad options. This wouldn’t be the biggest problem if the game stayed mechanically light, but it doesn’t. You will frequently encounter sharks and bosses that require higher mechanical precision and there will be no options to adjust any of it. I don’t like writing this review because I hate being a whiney cripple and I have enjoyed many aspects of the game, but I rarely encounter games this unwelcoming to disabled people.Maybe they’ll improve it in the future. There have been regular updates. But as of now, DO NOT BUY.",0.009090909090909084
